id;name;;;;;;;
1275;SANTA RITA DEL CARMEN;;;;;;;
1276;RITA CASTRO RAMOS;;;;;;;
1277;LUCERITO ALFREDO DEZA;;;;;;;
1278;SAN MARTIN DE PORRES;;;;;;;
1279;NUESTRA SEÑORA DEL CONSUELO;;;;;;;
1282;SANTANDER;;;;;;;
1283;DAVID AUSUBEL;;;;;;;
1284;AGNUS DEI;;;;;;;
1285;VIRGEN MARIA;;;;;;;
1286;JOSE PARDO Y BARREDA;;;;;;;
1287;JESUS SALVADOR;;;;;;;
1288;LITTLE ANGELS XXI;;;;;;;
1289;LOS ROSALES DE SANTA ROSA;;;;;;;
1290;PAMER;;;;;;;
1291;PUKLLASUNCHIS;;;;;;;
1292;SAN FRANCISCO DE LIMA;;;;;;;
1293;SAN PEDRO;;;;;;;
1295;CORAZON INMACULADO;;;;;;;
1296;ESTUDIO Y ENSEÑANZA SANTA ROSA;;;;;;;
1297;INCA GARCILASO DE LA VEGA;;;;;;;
1298;GARCILASO;;;;;;;
1299;SAN FERNANDO;;;;;;;
1300;DIVINA MISERICORDIA;;;;;;;
1301;ROSA DE SANTA MARIA;;;;;;;
1302;DATA SYSTEM´S INGENIEROS;;;;;;;
1303;JERUSALEN / PRIVADO JERUSALEN;;;;;;;
1304;BERTOLT BRECHT BREZING;;;;;;;
1305;SAN VALENTIN;;;;;;;
1306;SAN BENITO DE PALERMO;;;;;;;
1307;FRANCISCO PENZOTTI;;;;;;;
1308;DIVINA MISERICORDIA;;;;;;;
1309;CLEMENTE ALTHAUS;;;;;;;
1310;WILLIAM LAMBERT BRITTAIN COLLEGE;;;;;;;
1311;SANTISIMA CRUZ;;;;;;;
1312;ALFA;;;;;;;
1313;NUESTRA SEÑORA DEL CONSUELO;;;;;;;
1314;MERCEDARIOS;;;;;;;
1315;PROLOG - JOSE CARLOS MARIATEGUI;;;;;;;
1316;GERTRUDE HANKS DE VILLA;;;;;;;
1317;DIVINO MAESTRO;;;;;;;
1318;PERUANO AMERICANO;;;;;;;
1319;PAMER;;;;;;;
1320;JACQUES COUSTEAU;;;;;;;
1321;JOHANNES GUTENBERG;;;;;;;
1322;EL APOSENTO ALTO;;;;;;;
1323;SAN AGUSTIN DE ANTARES;;;;;;;
1324;SAN FRANCISCO DE ASIS;;;;;;;
1325;BRYCE;;;;;;;
1326;DEWEY W. HAWKING;;;;;;;
1327;JOSE CARLOS MARIATEGUI;;;;;;;
1328;HOGAR INFANTIL;;;;;;;
1329;SANTA MARIA REYNA;;;;;;;
1330;TRILCE;;;;;;;
1331;PERUANO SUIZO DE LOS ANDES;;;;;;;
1332;TRILCE;;;;;;;
1333;LEONARD EULER;;;;;;;
1334;VIRGEN DE LAS MERCEDES;;;;;;;
1335;EL NIÑO JESUS DEL RIMAC;;;;;;;
1336;ADVENTISTA ESPAÑA;;;;;;;
1337;LA PONTIFICIA;;;;;;;
1338;NUESTRA SEÑORA DE FATIMA;;;;;;;
1339;ALFREDO REBAZA ACOSTA;;;;;;;
1340;NUESTRO MARAVILLOSO MUNDO;;;;;;;
1341;DOMINGO ELIAS;;;;;;;
1342;ESCLAVAS DEL SAGRADO CORAZON DE JESUS;;;;;;;
1343;SAGRADO CORAZON MICHEL;;;;;;;
1344;VIRGEN DEL PERPETUO SOCORRO;;;;;;;
1345;SPRINGFIELD COLLEGE;;;;;;;
1346;HUMANISMO Y TECNOLOGIA (HUMTEC);;;;;;;
1347;NUESTRA SEÑORA DE LA LUZ;;;;;;;
1348;NUESTRA SEÑORA DE LA LUZ;;;;;;;
1349;TRILCE;;;;;;;
1350;MARIA Y JOSE;;;;;;;
1351;LEONIDAS YEROVI;;;;;;;
1352;VIRGEN DE LAS MERCEDES;;;;;;;
1353;MANUEL CANDAMO IRIARTE;;;;;;;
1354;ALFONSO UGARTE;;;;;;;
1355;NUESTRA SEÑORA DE GUADALUPE;;;;;;;
1356;SACO OLIVEROS;;;;;;;
1357;SAN VICENTE DE PAUL;;;;;;;
1358;ANTIOQUIA;;;;;;;
1359;HOSANNA;;;;;;;
1360;LA SORBONA;;;;;;;
1361;TRILCE;;;;;;;
1362;SAINT JOSEPH;;;;;;;
1363;SAN BENITO DE PALERMO;;;;;;;
1364;PAUL RIVET;;;;;;;
1365;REPUBLICA DE HOLANDA;;;;;;;
1366;TRILCE;;;;;;;
1367;AVHALDIM;;;;;;;
1368;JUAN PABLO II;;;;;;;
1369;GUSTAVO MOHME LLONA;;;;;;;
1370;SALVADOR DEL SOLAR;;;;;;;
1371;MILAGROSA NUESTRA SEÑORA DEL CARMEN;;;;;;;
1372;SANTA CUARESMA;;;;;;;
1373;JESUS EL BUEN PASTOR;;;;;;;
1375;ALFREDO MALDONADO;;;;;;;
1377;AVANZAD;;;;;;;
1378;BACHILLERATO ALAS PERUANAS;;;;;;;
1379;BENJAMIN FRANKLIN;;;;;;;
1380;CARLOS WIESE;;;;;;;
1381;CESAR VALLEJO;;;;;;;
1382;INMACULADA CONCEPCION;;;;;;;
1384;JESUS EL MAESTRO;;;;;;;
1385;LA PONTIFICIA;;;;;;;
1386;LOS ANDES;;;;;;;
1387;LUISIÑO;;;;;;;
1388;MADRE DEL AMOR HERMOSO;;;;;;;
1389;MAGISTER DEI;;;;;;;
1390;MAGISTER LAGRANGE;;;;;;;
1391;MARCELINO CHAMPAGNAT;;;;;;;
1393;MARY CHILDREN;;;;;;;
1394;MIGUEL ANGEL BOUNARROTI;;;;;;;
1395;NUESTRA SEÑORA DE GUADALUPE;;;;;;;
1396;NUESTRA SEÑORA DE GUADALUPE;;;;;;;
1397;PAMER;;;;;;;
1398;ROBERT GAGNE;;;;;;;
1399;ROSA VICTORIA MATICORENA;;;;;;;
1400;SACO OLIVEROS;;;;;;;
1401;SAN AGUSTIN;;;;;;;
1402;SAN AGUSTIN;;;;;;;
1403;COLEGIO SAN ANDRES;;;;;;;
1404;SAN ANTONIO ABAD;;;;;;;
1405;SAN CLEMENTE;;;;;;;
1407;SAN FRANCISCO;;;;;;;
1408;SAN GABRIEL;;;;;;;
1409;SAN IGNACIO DEL RETABLO;;;;;;;
1410;SAN ROQUE;;;;;;;
1411;SAN SILVESTRE;;;;;;;
1412;SANTA ROSA;;;;;;;
1413;SIMON BOLIVAR;;;;;;;
1414;STEPHEN HAWKING;;;;;;;
1415;TRILCE;;;;;;;
1416;TRILCE;;;;;;;
1417;TRILCE;;;;;;;
1418;TRILCE;;;;;;;
1419;TRILCE;;;;;;;
1420;UNIVERSO;;;;;;;
1421;VIRGEN DEL ROSARIO;;;;;;;
1422;WALDEN SCHOOL;;;;;;;
1423;SAN MIGUEL ARCANGEL;;;;;;;
1424;BELEN;;;;;;;
1425;SAN SEBASTIAN;;;;;;;
1426;EDUARDO PALACI;;;;;;;
1427;PILLKO MARKA;;;;;;;
1428;SAN JUAN BAUTISTA;;;;;;;
1429;MARIA INMACULADA;;;;;;;
1430;SANTA MONICA;;;;;;;
1431;SAN ANTONIO DE PADUA;;;;;;;
1432;SANTO TOMAS DE AQUINO DE LOS JARDINES;;;;;;;
1433;DOMINGO F. SARMIENTO;;;;;;;
1434;DOMINGO ELIAS;;;;;;;
1435;SAN IGNACIO DEL PINAR;;;;;;;
1436;SAN ANTONIO DE PADUA PRESBITERO;;;;;;;
1437;CARMELITAS NEW SCHOOL;;;;;;;
1438;SANTISIMA VIRGEN DEL CARMEN;;;;;;;
1439;MARTIR DE LA CIENCIA MEDICA DANIEL A. CARRION GARCIA;;;;;;;
1440;CASUARINAS NEW SCHOOL (PRONOE);;;;;;;
1441;JUAN LANDAZURI RICKETT´S;;;;;;;
1442;SAN VICENTE DE PAUL;;;;;;;
1443;MIGUEL CORTES;;;;;;;
1444;CHRISTIAAN BARNARD;;;;;;;
1445;ISAAC NEWTON;;;;;;;
1446;NUESTRA SEÑORA DE GUIA;;;;;;;
1447;JOSE DE ARIMATEA;;;;;;;
1448;SAN MIGUEL ARCANGEL;;;;;;;
1449;SAN IGNACIO DEL PARRAL;;;;;;;
1450;JOHANNES KARL FRIEDRICH GAUSS;;;;;;;
1451;HENRI MENARD;;;;;;;
1452;SAN IGNACIO DE INGENIERIA;;;;;;;
1453;DOSCIENTAS MILLAS PERUANAS;;;;;;;
1454;ALFA;;;;;;;
1455;MADRE TERESA DE CALCUTA;;;;;;;
1456;SAN MARTIN DE PORRES;;;;;;;
1457;PAMER;;;;;;;
1458;PAMER - JESUS MARIA;;;;;;;
1459;JORDAN DE JESUS;;;;;;;
1460;JOSE MARIA ARGUEDAS;;;;;;;
1461;EL BUEN PASTOR DE ÑAÑA;;;;;;;
1462;SANTISIMA VIRGEN DE CHAPI;;;;;;;
1463;JOSE ANTONIO ENCINAS;;;;;;;
1464;BLAS PASCAL;;;;;;;
1465;MARIA ELISA;;;;;;;
1466;PACO YUNQUE;;;;;;;
1467;LA INMACULADA;;;;;;;
1468;CHI KUNG;;;;;;;
1469;SAN FRANCISCO DE SALES;;;;;;;
1470;ALBERT EINSTEIN DE CAYRAN;;;;;;;
1471;SANTA ISABEL;;;;;;;
1472;FRANCISCO PEREZ DE CUELLAR;;;;;;;
1473;SACO OLIVEROS;;;;;;;
1474;SAN JOSE;;;;;;;
1475;PEDRO RUIZ GALLO;;;;;;;
1476;VIRGEN DE LORETO;;;;;;;
1477;SAN PATRICIO;;;;;;;
1478;SAN NICOLAS;;;;;;;
1479;SAN ANTONIO DE PADUA;;;;;;;
1480;LOS HIJOS DE MARIA;;;;;;;
1481;EL TRIUNFO;;;;;;;
1482;CLARETIANO;;;;;;;
1484;ADVIENTO DE MIRAFLORES;;;;;;;
1485;BARBARA D ACHILLE SCHOOL;;;;;;;
1486;EL CARMELO;;;;;;;
1487;EL NUEVO MARIANNE FROSTIG;;;;;;;
1488;INGENIERIA;;;;;;;
1489;OSCAR FREITAS MINAYA;;;;;;;
1490;ASIS;;;;;;;
1491;TRILCE DE COMAS;;;;;;;
1492;SAN JOSE;;;;;;;
1493;SACO OLIVEROS;;;;;;;
1494;HUASCARAN;;;;;;;
1495;AFUL;;;;;;;
1496;COLUMBIA SCHOOL;;;;;;;
1497;NUESTRA SEÑORA DE GUADALUPE;;;;;;;
1498;SANTA VIRGEN DEL CARMEN;;;;;;;
1499;PROYECTO;;;;;;;
1500;SAN IGNACIO DE LOYOLA;;;;;;;
1501;JESUS SALVADOR;;;;;;;
1502;LEONARDO DE VINCI;;;;;;;
1503;DANIEL ALCIDES CARRION;;;;;;;
1504;MONTE CARMELO;;;;;;;
1505;VIRGEN DE LA FAMILIA;;;;;;;
1506;KAREN HORNEY;;;;;;;
1507;SAN ANTONIO;;;;;;;
1508;LA INMACULADA;;;;;;;
1509;SAN JUAN MARIA VIANNEY (GESTION PUBLICA);;;;;;;
1510;TRILCE;;;;;;;
1511;PAUL VERLAINE;;;;;;;
1512;MARISCAL TORIBIO LUZURIAGA;;;;;;;
1513;JUAN XXIII;;;;;;;
1514;FRANCES MARY BUSS;;;;;;;
1515;SAN IGNACIO DE JESUS;;;;;;;
1516;FOYER DE CHARITE;;;;;;;
1517;APPUL COLLEGE;;;;;;;
1518;ALBANO QUINN;;;;;;;
1519;NEWTON;;;;;;;
1520;ALTERNATIVO B Y M;;;;;;;
1521;ALEXANDER VON HUMBOLDT;;;;;;;
1522;MARIA INMACULADA;;;;;;;
1523;AUGUSTO SALAZAR BONDY - PRONOESA;;;;;;;
1524;ADEU;;;;;;;
1525;SANTA TERESITA DE JESUS;;;;;;;
1526;PITAGORAS;;;;;;;
1527;SAN ISIDRO;;;;;;;
1528;LOS LIBERTADORES;;;;;;;
1529;REGINA PACIS;;;;;;;
1530;AEROPUERTO;;;;;;;
1531;JUAN PABLO AYLLON HERRERA;;;;;;;
1532;WALLON YZAZZO;;;;;;;
1533;CORAZON DE JESUS PIONERO DE LA CIENCIA;;;;;;;
1534;HANS HEINRICH BRÜNING;;;;;;;
1535;ALEXANDER GRAHAM BELL;;;;;;;
1536;ANDRES BELLO;;;;;;;
1537;EL NAZARENO;;;;;;;
1538;JUAN PABLO II;;;;;;;
1539;NUESTRA SEÑORA DE GUADALUPE;;;;;;;
1540;LEONARDO DA VINCI;;;;;;;
1541;JAVIER HERAUD;;;;;;;
1542;SANTA ANA;;;;;;;
1543;GUSTAVO ADOLFO BECQUER;;;;;;;
1544;GUADALUPE (PRONOE);;;;;;;
1545;BERTOLT BRECHT / BERTOLT BRECHT BREZING;;;;;;;
1546;DORA MAYER DE ZULEN;;;;;;;
1547;OLLANTAY SA;;;;;;;
1548;MARIA INMACULADA;;;;;;;
1549;LINCOLN SCHOOL;;;;;;;
1550;PERUANO AMERICANO;;;;;;;
1551;SAN IGNACIO DEL ALAMO;;;;;;;
1552;JEAN PIAGET;;;;;;;
1553;PABLO PICASSO;;;;;;;
1554;HANS CHRISTIAN;;;;;;;
1555;SAN MARCOS;;;;;;;
1556;SACO OLIVEROS HELICOIDAL;;;;;;;
1557;NUESTRA SEÑORA DE LA PAZ;;;;;;;
1558;MARIA EXALTACION;;;;;;;
1559;SEÑOR DE LA VIDA;;;;;;;
1560;JUAN ESPINOZA MEDRANO;;;;;;;
1561;VIRGEN DEL ROSARIO;;;;;;;
1562;EULER;;;;;;;
1563;TERESA GONZALES DE FANNING;;;;;;;
1564;PARCIVAL;;;;;;;
1565;JUAN PABLO II;;;;;;;
1566;SACO OLIVEROS;;;;;;;
1567;MABEL CONDEMARIN;;;;;;;
1568;SEÑOR DE LUREN;;;;;;;
1569;SAN ANTONIO (PRONOE);;;;;;;
1570;LOMAS DE SANTA MARIA;;;;;;;
1571;EULER;;;;;;;
1572;SANTA MARIA DE LA MERCED;;;;;;;
1573;SAN AGUSTIN DE MIRAFLORES (PRONOEGNE);;;;;;;
1574;SAN CARLOS;;;;;;;
1575;CORONEL FRANCISCO BOLOGNESI;;;;;;;
1576;EL NAZARENO;;;;;;;
1577;PARADICE HOME SCHOOL;;;;;;;
1578;ROSARIO DEL SOLAR;;;;;;;
1579;SAN RICARDO;;;;;;;
1580;JOHN NEPER;;;;;;;
1581;TECNIMEDIA;;;;;;;
1582;ISAAC NEWTON COLLEGE;;;;;;;
1583;LA MOLINA CHRISTIAN SCHOOLS;;;;;;;
1584;SAN CHARBEL;;;;;;;
1585;SANTO DOMINGO DE GUZMAN;;;;;;;
1586;CRUZ SACO;;;;;;;
1587;EMANUEL;;;;;;;
1588;DIVINO REDENTOR;;;;;;;
1589;CORONEL LEONCIO PRADO DE LOS OLIVOS;;;;;;;
1590;SAN ALFONSO;;;;;;;
1591;APPU;;;;;;;
1592;SAN JOSE DE LOS BALNEARIOS DEL SUR;;;;;;;
1593;CIRO ALEGRIA;;;;;;;
1594;MARIA DE LOS ANGELES;;;;;;;
1595;SAN IGNACIO DEL RETABLO;;;;;;;
1596;JUAN WOLFGANG GOETHE;;;;;;;
1597;28 DE JULIO;;;;;;;
1598;DOMINGO SAVIO;;;;;;;
1599;ANDRES AVELINO CACERES;;;;;;;
1600;SAN VICENTE DEL RETABLO;;;;;;;
1601;LA CATOLICA;;;;;;;
1602;VIRGEN DE FATIMA;;;;;;;
1603;SAN BARTOLOME;;;;;;;
1604;ANTONIO RAIMONDI;;;;;;;
1605;SANTO DOMINGO;;;;;;;
1606;SACO OLIVEROS;;;;;;;
1607;SANTO DOMINGO EL APOSTOL;;;;;;;
1608;SAN MARTIN DE PORRAS;;;;;;;
1609;CHRISTIAN BARNARD;;;;;;;
1610;ALFONSO UGARTE;;;;;;;
1611;LA RICHI;;;;;;;
1612;MIXTO COOPERATIVO;;;;;;;
1613;NIÑO JESUS DE PRAGA;;;;;;;
1614;SAN JUAN BOSCO (NO ESCOLARIZADO);;;;;;;
1615;SANTA CECILIA DE LA CALERA;;;;;;;
1616;LOS NIÑOS DE JESUS;;;;;;;
1617;SAN JOSE;;;;;;;
1618;SAN ROQUE;;;;;;;
1619;FRANCISCO DE PAULA GONZALES VIGIL;;;;;;;
1620;SAN LUIS DE BORJA;;;;;;;
1621;LUCIANO METZINGER;;;;;;;
1622;SAN JERONIMO;;;;;;;
1623;SAINT PATRICK;;;;;;;
1624;ALMIRANTE GUISE;;;;;;;
1625;TRILCE PERSHING;;;;;;;
1626;SANTO DOMINGO DE GUZMAN;;;;;;;
1627;SANTA ANA;;;;;;;
1628;JESUS GUIA;;;;;;;
1629;INTERNACIONAL ELIM;;;;;;;
1630;ERNESTO GARCIA CALDERON;;;;;;;
1631;EL NAZARENO;;;;;;;
1632;MATER CHRISTI;;;;;;;
1633;ISAAC NEWTON;;;;;;;
1634;FERNANDO STAHL;;;;;;;
1635;CHRISTIAN BARNARD DE TAHUANTINSUYO;;;;;;;
1636;LICEO BERNHALD BOLZANO;;;;;;;
1637;ALBERT EINSTEIN;;;;;;;
1638;GUADALUPE;;;;;;;
1639;NIELS BOHR;;;;;;;
1640;TRILCE DE SANTA ANITA;;;;;;;
1641;SAN GASPAR;;;;;;;
1642;VIRGEN DE LA ASUNCION;;;;;;;
1643;FRANCISCO ROJAS SCHOOL;;;;;;;
1644;MANUEL PARDO;;;;;;;
1645;RAYMOND CLARK;;;;;;;
1646;JOSE CARLOS MARIATEGUI;;;;;;;
1647;NUESTRA SEÑORA DE LA MERCED;;;;;;;
1648;EMMANUEL;;;;;;;
1649;NIVEL A;;;;;;;
1650;ANDRES BELLO;;;;;;;
1651;DEL PACIFICO;;;;;;;
1652;GENERAL JOSE DE SAN MARTIN;;;;;;;
1653;ALFRED NOBEL;;;;;;;
1654;NUESTRA SEÑORA DE LA ASUNCION;;;;;;;
1655;ISAAC NEWTON (COLEGIO DE CIENCIAS);;;;;;;
1656;TALENTOS;;;;;;;
1657;SANTA RITA DE CASIA;;;;;;;
1658;MATTER PURISIMA;;;;;;;
1659;AMERICA;;;;;;;
1660;ABRAHAM LINCOLN;;;;;;;
1661;REINA ALMA DE LAS AMERICAS;;;;;;;
1662;ROSA MARIA CHEC A;;;;;;;
1663;NIÑO JESUS DE PRAGA - COLEGIO;;;;;;;
1664;SANTA MARIA DE LA PROVIDENCIA;;;;;;;
1665;JUAN PABLO II;;;;;;;
1666;LOS ANGELES DE JESUS;;;;;;;
1667;NIÑO DE LA PAZ;;;;;;;
1668;NEIL ARMSTRONG;;;;;;;
1669;ANGELES DE LA PAZ;;;;;;;
1670;ALBERT EINSTEIN;;;;;;;
1671;LAS PALMAS NUEVA ESPERANZA;;;;;;;
1672;SAN MARCOS;;;;;;;
1673;SANTA ROSA DE QUIVES;;;;;;;
1674;CHAMPAGNAT;;;;;;;
1675;SANTA LUCIA;;;;;;;
1676;CRISTO REY;;;;;;;
1677;SAN JUAN BOSCO;;;;;;;
1678;SAGRADA FAMILIA;;;;;;;
1679;LA ESPERANZA;;;;;;;
1680;FRANCISCO BOLOGNESI;;;;;;;
1681;ATRIO SCHOOL;;;;;;;
1682;JUANA ALARCO DE DAMMERT;;;;;;;
1683;FEDOR M. DOSTOIESKY;;;;;;;
1684;HEROES DEL PACIFICO;;;;;;;
1685;ISAAC NEWTON;;;;;;;
1686;SAN VICENTE DE PAUL;;;;;;;
1687;VILLA MARIA;;;;;;;
1688;LATINO;;;;;;;
1689;CAPESAT (PRONOE);;;;;;;
1690;FELIX TELLO ROJAS;;;;;;;
1691;TRILCE;;;;;;;
1692;HARVAR;;;;;;;
1693;TOFFLER;;;;;;;
1694;ABRAHAM VALDELOMAR;;;;;;;
1695;SACO OLIVEROS (PASCUAL);;;;;;;
1696;PACEM IN TERRIS;;;;;;;
1697;"LLAMK""ACHINAPAQ";;;;;;;
1698;FRIENDSHIP HIGH SCHOOL;;;;;;;
1699;SIGMA;;;;;;;
1700;LICEO SANTO DOMINGO;;;;;;;
1701;LUZ ANDINA;;;;;;;
1702;MARIA GORETTI;;;;;;;
1703;MARIA REICHE GROSSE NEUMANN;;;;;;;
1704;SAN JOSE DE NAZARETH;;;;;;;
1705;VILLA ALARIFE;;;;;;;
1706;SANTA VICTORIA;;;;;;;
1707;GRAN MARISCAL RAMON CASTILLA;;;;;;;
1708;REAL PACIFICO;;;;;;;
1709;ALEXANDER FLEMING;;;;;;;
1710;PADRE CHAMPAGNAT DE LOS OLIVOS;;;;;;;
1711;SAN LUIS;;;;;;;
1712;MANUEL PARDO;;;;;;;
1713;LOS ANDES;;;;;;;
1714;UNIDOS;;;;;;;
1715;JUAN XXIII;;;;;;;
1716;SAN IGNACIO DE LOYOLA;;;;;;;
1717;SANTO DOMINGO;;;;;;;
1718;DEL NORTE;;;;;;;
1719;MIGUEL GRAU;;;;;;;
1720;JOSE CARLOS MARIATEGUI;;;;;;;
1721;CARLOS ALBERTO IZAGUIRRE;;;;;;;
1722;CARLOS FREDERICK GAUSS;;;;;;;
1723;JESUS MAESTRO;;;;;;;
1724;ANTON MAKARENKO;;;;;;;
1725;RENE DESCARTES;;;;;;;
1726;ADA A. BYRON;;;;;;;
1727;EL CARMELO;;;;;;;
1728;NUESTRA SEÑORA DE LA SALUD;;;;;;;
1729;TRILCE;;;;;;;
1730;NUESTRA SEÑORA DE GUADALUPE SEGUNDO;;;;;;;
1731;SAN MARCOS DEL SUR;;;;;;;
1732;LAS AMERICAS;;;;;;;
1733;TRILCE;;;;;;;
1734;TRILCE;;;;;;;
1735;JESUS MAESTRO;;;;;;;
1736;CESAR VALLEJO MENDOZA;;;;;;;
1737;ALBERT EINSTEIN;;;;;;;
1738;SANTA ELENA;;;;;;;
1739;FRANCISCO DE ZELA;;;;;;;
1740;AUGUSTO SALAZAR BONDY;;;;;;;
1741;LICEO MEGANTONY;;;;;;;
1742;AMIGOS DE JESUS;;;;;;;
1743;LEONARDO DE PISA;;;;;;;
1744;NUESTRA SEÑORA DE COPACABANA;;;;;;;
1746;SAN DIMAS;;;;;;;
1747;MARISCAL TORIBIO DE LUSURIAGA;;;;;;;
1748;ERNESTO VELIT RUIZ;;;;;;;
1749;JUAN CRONIQUEUR;;;;;;;
1750;SERGE REYNAUD DE LA FERRIER;;;;;;;
1751;SANTA CECILIA;;;;;;;
1752;PEAD UNIDOS;;;;;;;
1753;HOGAR DE JESUS;;;;;;;
1754;TRILCE CHICLAYO;;;;;;;
1755;APOSTOL SAN PEDRO;;;;;;;
1756;VICTOR VALENZUELA GUARDIA;;;;;;;
1757;SAN PABLO APOSTOL;;;;;;;
1758;SAN JUAN BOSCO;;;;;;;
1759;REY DE REYES;;;;;;;
1760;NUESTRA SEÑORA DEL PERPETUO SOCORRO;;;;;;;
1761;EMANUEL DIOS CON NOSOTROS;;;;;;;
1762;JR. TEODORO SALAZAR 200;;;;;;;
1763;FRATERNIDAD UNIVERSAL;;;;;;;
1764;MARIA RAFOLS;;;;;;;
1765;ELLEN PARKURST;;;;;;;
1766;HARVARD;;;;;;;
1767;ALFA;;;;;;;
1768;DE JESUS;;;;;;;
1769;DIDASCALIO SAN JOSE OBRERO;;;;;;;
1770;JOHN NASH HIGH SCHOOL;;;;;;;
1771;SANTO DOMINGO SAVIO;;;;;;;
1772;PITAGORAS;;;;;;;
1773;MARIA MILAGROSA;;;;;;;
1774;ORION;;;;;;;
1775;ALEXANDER GRAHAM BELL;;;;;;;
1776;WILLIAM HARVEY;;;;;;;
1777;JOSE ANTONIO ENCINAS FRANCO;;;;;;;
1779;SANTA GABRIELA BONINO;;;;;;;
1780;SANTA TERESA;;;;;;;
1781;ALBERT EINSTEIN;;;;;;;
1782;MARCELINO CHAMPGNAT;;;;;;;
1783;INTEGRAL CLASS;;;;;;;
1784;MARIA DEL ROSARIO;;;;;;;
1785;LICEO ITALIANO;;;;;;;
1786;JUAN ESPINOZA MEDRANO;;;;;;;
1787;NAZARENO;;;;;;;
1788;JORGE CHAVEZ;;;;;;;
1789;LUIS E. GALVAN;;;;;;;
1790;JEAN CALVIN LEFRANC;;;;;;;
1791;ALBERT EINSTEIN;;;;;;;
1792;VIRGEN DE GUADALUPE;;;;;;;
1793;JORGE CHAVEZ DARTNELL;;;;;;;
1794;MAX PLANCK;;;;;;;
1795;SANTA MARIA REYNA;;;;;;;
1796;TRILCE AREQUIPA;;;;;;;
1797;NIÑO JESUS;;;;;;;
1798;PITAGORAS NUEVO SAN JUAN;;;;;;;
1799;SALAZAR BONDY;;;;;;;
1800;SAN CARLOS;;;;;;;
1801;SAN VICENTE;;;;;;;
1802;CESAR VALLEJO;;;;;;;
1803;TRILCE LA MERCED;;;;;;;
1804;SAN IGNACIO DE CARABAYLLO;;;;;;;
1805;MARISTAS SIGLO XXI;;;;;;;
1806;ALIPIO PONCE;;;;;;;
1807;COLUMBIA;;;;;;;
1808;CRISTO AMIGO;;;;;;;
1809;PITAGORAS NIVEL A;;;;;;;
1810;LATINOAMERICANO;;;;;;;
1811;EDUARDO FRANCISCO FORGA;;;;;;;
1812;LA DIVINA MISERICORDIA;;;;;;;
1813;SANTA MARIA;;;;;;;
1814;ANDRES BELLO;;;;;;;
1815;AMERICANO;;;;;;;
1816;SAN MARTIN DE PORRAS;;;;;;;
1817;SAN ANTONIO;;;;;;;
1818;SANTA ANA;;;;;;;
1819;SEÑOR DE GUALAMITA;;;;;;;
1820;MARIA REICHE;;;;;;;
1821;RAMON CASTILLA;;;;;;;
1822;HIGH SCHOOL ALBERT EINSTEIN;;;;;;;
1823;MI JESUS;;;;;;;
1824;PIERRE LAPLACE;;;;;;;
1825;BARCIA BONIFATTI;;;;;;;
1826;MARIANO MELGAR;;;;;;;
1827;DIEZ DE OCTUBRE;;;;;;;
1828;CESAR VALLEJO;;;;;;;
1829;EL ATENEO;;;;;;;
1830;NIÑO JESUS DE PRAGA;;;;;;;
1831;DIEGO THOMSON;;;;;;;
1832;LATINOAMERICANO;;;;;;;
1833;SISE;;;;;;;
1834;REINA DE LOS ANGELES;;;;;;;
1835;TECNIGRAP;;;;;;;
1836;TRILCE;;;;;;;
1837;SAN EFRAIN;;;;;;;
1838;KAROL WOJTYLA COLLEGE;;;;;;;
1839;SAN JUDAS TADEO;;;;;;;
1840;SAN AGUSTIN;;;;;;;
1841;EVARISTE GALOIS;;;;;;;
1842;SAN IGNACIO DE LOYOLA;;;;;;;
1843;LIBERTADOR SIMON BOLIVAR;;;;;;;
1844;CRISTO JESUS;;;;;;;
1845;SAN VICENTE FERRER;;;;;;;
1846;HONORES;;;;;;;
1847;CORAZON DE JESUS;;;;;;;
1848;INTEGRAL;;;;;;;
1849;JOSE MARTI;;;;;;;
1850;SANTA MARIA MAZZARELLO;;;;;;;
1851;TRILCE DE TRUJILLO;;;;;;;
1852;EL BUEN PASTOR / CRISTIANO EL BUEN PASTOR;;;;;;;
1853;MIGUEL GRAU SEMINARIO;;;;;;;
1854;TRILCE MARSANO;;;;;;;
1855;BHONNER;;;;;;;
1856;SAN JOSE Y EL REDENTOR;;;;;;;
1857;SAN AGUSTIN;;;;;;;
1858;DIVINO NIÑO DE JESUS;;;;;;;
1859;ALFRED NOBEL;;;;;;;
1860;SEÑOR DE LUREN;;;;;;;
1861;DIVINO SEMBRADOR;;;;;;;
1862;SAN PEDRO;;;;;;;
1863;BARBARA D'ACHILLE;;;;;;;
1864;SEBASTIAN SALAZAR BONDY;;;;;;;
1865;SAN CARLOS DE BAMBAMARCA;;;;;;;
1866;NUESTRA VIRGEN DEL ROSARIO;;;;;;;
1867;SAN MARCO;;;;;;;
1868;INMACULADO CORAZON DE MARIA;;;;;;;
1869;MARIA REYNA;;;;;;;
1870;THALES;;;;;;;
1871;CESAR CANEVARO;;;;;;;
1872;SANTA MARIA APOSTOL;;;;;;;
1873;ENRIQUE OPPENHEIMER;;;;;;;
1874;SAGRADO CORAZON;;;;;;;
1875;EL GRAN MAESTRO;;;;;;;
1876;NUESTRA SEÑORA DE GUADALUPE;;;;;;;
1877;APEIRON;;;;;;;
1878;SANTA MARIA DE MATELLINI;;;;;;;
